ts_code,symbol,name,area,industry,market,exchange,list_date,is_hs,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,profit_dedt,bps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,roe,roe_waa,roe_dt,roe_yearly,netprofit_margin,gross_margin,assets_turn,ca_turn,debt_to_assets,current_ratio,quick_ratio,cash_ratio,op_income,fcff,fcfe,eps_5y_cagr,revenue_5y_cagr,data_years,trade_date,close,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv,circ_mv,value_score,quality_score,total_score,rating,rank
300917.SZ,300917,特发服务,深圳,房产服务,创业板,SZSE,20201221,S,20241231,0.7198,0.7198,16.9445,16.9445,105268607.84,6.5914,2.3114,0.3339,2.9469,11.3495,11.38,9.8221,11.3495,4.6471,,1.5259,1.6822,37.7616,2.4894,2.482,1.7211,157383212.45,-62866263.3974,-62866263.3974,0.006877756682214242,0.0816533817121891,3,20260227.0,41.17,57.2003,53.267,5.9848,2.4297,2.3859,0.6072,0.6072,695773.0,695773.0,10.0,30.0,20.0,D,588
001359.SZ,1359,平安电工,湖北,矿物制品,主板,SZSE,20240328,S,20241231,1.2506,1.2506,5.6982,5.6982,204460286.28,9.9122,4.5725,0.6328,3.6563,15.6392,13.87,14.7024,15.6392,20.5753,,0.6052,0.9675,16.1778,5.2882,4.1923,3.9809,226213788.29,21548307.8738,-38481175.6262,(0.02441456007992726+0j),-0.0751671008308586,3,20260227.0,81.13,69.1986,59.0946,7.6186,14.2378,12.8877,0.4437,0.4437,1504987.1776,376280.94,0.0,40.0,20.0,D,589
688432.SH,688432,有研硅,北京,半导体,科创板,SSE,20221110,H,20241231,0.1871,0.1871,0.7983,0.7983,163022300.0,3.4799,1.8093,0.0283,0.6642,5.4868,5.51,3.8405,5.4868,27.0323,,0.1913,0.2863,10.6343,9.4921,8.9381,8.5287,248938452.48,131715227.0395,131715227.0395,(-0.03278751041976313+0j),0.0183430675727986,3,20260227.0,17.66,94.8045,105.5059,4.8842,22.1702,21.9651,0.3381,0.3381,2208033.0812,2208033.0812,5.0,35.0,20.0,D,590
301393.SZ,301393,昊帆生物,江苏,化工原料,创业板,SZSE,20230712,S,20241231,1.25,1.24,4.184,4.184,115649120.14,21.0025,15.6137,0.4617,4.2749,5.9843,6.0,5.1628,5.9843,29.666,,0.1949,0.2312,3.4623,27.3213,25.6813,25.5224,126367067.68,-33229046.935,-33229046.935,(0.0808442529177924+0j),0.0780641085864153,3,20260227.0,51.59,41.5636,40.6825,2.3862,12.3302,9.9778,0.7685,0.7685,557172.0,217218.5342,15.0,25.0,20.0,D,591
301395.SZ,301395,仁信新材,广东,化工原料,创业板,SZSE,20230703,N,20241231,0.2624,0.2624,10.89,10.89,42020226.22,7.733,4.4835,0.3402,1.8741,3.3003,3.3,2.6046,3.3003,2.4098,,1.1476,1.5696,17.1064,4.2213,3.9615,3.3795,29092337.1,-56346149.4899,-46346149.4899,(-0.22775416066926168+0j),-0.1069069415307014,3,20260227.0,16.26,74.1635,75.4759,2.5601,1.7872,1.7293,0.506,0.506,394874.8122,223461.8922,25.0,15.0,20.0,D,592
605180.SH,605180,华生科技,浙江,纺织,主板,SSE,20210430,N,20241231,0.29,0.29,2.0814,2.0814,51315236.33,6.7492,3.3566,0.352,2.0405,4.4023,4.41,4.5709,4.4023,14.0504,,0.3021,0.4508,4.7267,12.9468,11.1603,10.2776,57582034.16,-160707079.4122,-150707079.4122,(0.34629120178362593+0j),0.2121866191211734,3,20260227.0,15.98,54.643,101.0687,2.3625,7.6776,7.6939,0.8135,0.8135,270062.0,270062.0,10.0,30.0,20.0,D,593
300267.SZ,300267,尔康制药,湖南,化学制药,创业板,SZSE,20110927,S,20241231,-0.181,-0.181,0.5525,0.5525,-368820598.49,2.1562,0.4943,0.0669,0.5653,-8.0438,-8.04,-7.9457,-8.0438,,,0.2134,0.661,15.3381,2.4344,1.5826,1.3813,-335291808.41,-28743747.39,116336252.61,,-0.2005641086610495,3,20260227.0,4.4,,,2.0305,7.9636,7.0257,,,907546.1428,625852.432,10.0,30.0,20.0,D,594
688007.SH,688007,光峰科技,深圳,元器件,科创板,SSE,20190722,H,20241231,0.06,0.06,5.2659,5.2659,32133597.05,5.9658,3.3838,0.2246,1.4037,1.0057,1.01,1.1561,1.0057,-24.33,,0.5707,0.8238,37.2629,2.4688,1.9714,1.8332,4179818.94,244991908.1438,140537267.6638,(-0.4892460815447508+0j),0.0486535301458879,3,20260227.0,17.23,283.3024,,3.0678,3.2743,3.8589,0.1442,0.1442,791917.7391,791917.7391,10.0,30.0,20.0,D,595
002646.SZ,2646,天佑德酒,青海,白酒,主板,SZSE,20111222,S,20241231,0.0882,0.0882,2.6034,2.6034,38168861.36,5.8383,2.755,0.4012,1.8223,1.4952,1.5,1.3544,1.4952,3.3607,,0.3761,0.6578,16.4211,3.7409,0.8022,0.7667,58426674.88,-83131808.6267,-83359074.4367,(-0.31795170741528755+0j),0.0182936580139776,3,20260227.0,8.87,100.858,653.6981,1.4847,3.3866,3.7006,0.1248,0.1248,424968.7729,422149.5765,25.0,15.0,20.0,D,596
688298.SH,688298,东方生物,浙江,医疗保健,科创板,SSE,20200205,H,20241231,-2.69,-2.69,4.1067,4.1067,-571325595.27,32.9618,1.9736,0.4167,30.6729,-7.5139,-7.54,-8.1148,-7.5139,,,0.0969,0.1677,16.099,3.3052,3.0485,2.9393,-627418823.33,-1512670153.63,-1643620153.63,,0.0047206800176946,3,20260227.0,24.67,,,0.7819,6.0072,5.9059,,,497347.2,497347.2,25.0,15.0,20.0,D,597
301373.SZ,301373,凌玮科技,广东,化工原料,创业板,SZSE,20230208,N,20241231,1.24,1.24,4.415,4.415,122625380.12,14.7512,8.4575,0.2865,5.0073,8.7083,8.72,7.9168,8.7083,28.1908,,0.2775,0.4141,9.175,8.1168,7.8368,5.1661,147388609.05,-60802893.8059,-110802893.8059,0.016669728629223002,0.0092199092396283,4,20260227.0,46.85,37.6758,35.6222,3.1228,10.6116,10.1231,1.4941,1.4941,508191.7463,180244.7073,15.0,25.0,20.0,D,598
688450.SH,688450,光格科技,江苏,电器仪表,科创板,SSE,20230724,N,20241231,-1.02,-1.02,2.7647,2.7647,-72303858.87,15.3893,12.1664,0.2038,2.0191,-6.3983,-6.4,-6.8469,-6.3983,,,0.1405,0.2318,21.0768,2.5844,2.2231,1.9929,-73295755.91,34571456.54,28071456.54,(-0.9999999999999999+1.1085646858215368j),-0.2258036688009455,3,20260227.0,33.6,,,2.3112,12.153,10.0547,,,221760.0,164407.0579,10.0,30.0,20.0,D,599
688419.SH,688419,耐科装备,安徽,半导体,科创板,SSE,20221107,N,20241231,0.78,0.78,3.2706,3.2706,50682402.42,12.3196,8.4185,0.4137,2.4874,6.463,6.48,5.1169,6.463,23.87,,0.2267,0.2522,17.3045,5.5465,4.8146,4.775,53942536.02,28586145.9456,28586145.9456,(0.06816467042447916+0j),0.1065152203630113,4,20260227.0,51.68,92.4774,81.6485,5.7821,22.0744,20.3383,0.5499,0.5499,592003.0254,307545.3182,0.0,40.0,20.0,D,600
688410.SH,688410,山外山,重庆,医疗保健,科创板,SSE,20221226,N,20241231,0.2217,0.2217,1.7655,1.7655,57177858.38,5.2505,3.659,0.1112,0.5862,4.1889,4.03,3.3789,4.1889,11.2821,,0.2874,0.3388,16.5672,7.2339,6.5744,6.4902,35489361.47,75280820.2217,75280820.2217,(-0.5042032756870514+0j),-0.2572454848786568,3,20260227.0,16.97,76.5116,47.8145,3.0843,9.5608,7.3933,0.5894,0.5894,542362.2555,542362.2555,10.0,30.0,20.0,D,601
688222.SH,688222,成都先导,四川,化学制药,科创板,SSE,20200416,H,20241231,0.13,0.13,1.0657,1.0657,57437228.52,3.4767,1.8927,0.107,0.5036,3.7335,3.74,4.1755,3.7335,11.692,,0.245,0.3607,19.017,6.2874,6.1106,5.683,65115348.7,56863323.0514,52277363.0514,0.14017542509913805,0.0723780138135197,3,20260227.0,29.28,228.4379,102.8132,7.9777,27.476,23.5339,0.2043,0.2043,1173191.04,1173191.04,0.0,40.0,20.0,D,602
605018.SH,605018,长华集团,浙江,汽车配件,主板,SSE,20200929,H,20241231,0.24,0.24,4.6832,4.6832,100918882.72,5.7908,3.2131,0.1542,1.6102,4.1722,4.18,3.704,4.1722,5.1511,,0.6377,1.4769,17.1662,2.8072,1.8161,1.3234,63482355.61,-28181889.2872,-141663721.6772,0.014287644623016904,-0.0303588310503877,4,20260227.0,12.77,52.8054,70.9268,2.215,2.72,2.9282,1.1593,1.1593,600274.0177,600274.0177,25.0,15.0,20.0,D,603
601858.SH,601858,中国科传,北京,出版业,主板,SSE,20170118,H,20241231,0.55,0.55,3.7419,3.7419,440930973.55,6.7995,0.9915,0.5282,4.1819,8.2316,8.08,8.383,8.2316,14.9329,,0.4094,0.7814,25.8906,2.3282,2.0133,1.2374,424765906.74,-123075516.5386,-123505548.6686,(-0.08013378899220014+0j),0.0135526379508112,3,20260227.0,22.29,40.6963,33.5367,3.2149,5.9569,5.8489,1.2293,1.2293,1762024.5,1762024.5,15.0,25.0,20.0,D,604
000893.SZ,893,亚钾国际,广东,农药化肥,主板,SZSE,19981224,S,20241231,1.0403,1.0403,3.8198,3.8198,891810434.01,13.0258,7.7467,0.034,4.6021,8.1493,8.15,7.6464,8.1493,25.7667,,0.2095,2.2922,25.8126,0.5815,0.444,0.3525,985693756.13,-231817308.6297,996508078.0903,-0.12171043770150969,-0.0457331018552287,3,20260227.0,56.5,54.9298,29.0825,3.9987,14.7151,10.5853,,,5220889.2066,4586726.9181,15.0,25.0,20.0,D,605
688005.SH,688005,容百科技,浙江,电气设备,科创板,SSE,20190722,H,20241231,0.42,0.42,31.2353,31.2353,244072202.29,17.4744,10.7279,0.1684,6.5278,3.4531,3.46,2.8482,3.4531,2.1783,,0.6125,1.0289,62.6866,1.2893,1.0888,0.7497,326150813.52,-1857152246.1461,-1003912780.4661,(-0.4249272555429854+0j),-0.1829622152531443,3,20260227.0,31.75,76.6871,,2.7989,1.5041,1.7798,1.1489,1.1489,2269253.3673,2268914.5376,30.0,8.0,19.0,D,606
603330.SH,603330,天洋新材,上海,塑料,主板,SSE,20170213,N,20241231,-0.51,-0.51,3.0478,3.0478,-220486147.19,3.5526,2.9871,0.066,-0.367,-12.7609,-12.89,-13.2308,-12.7609,,,0.476,0.9801,41.6451,1.3928,1.2145,1.1372,-192889484.61,46265296.94,121551779.71,,-0.0025168784904044,3,20260227.0,8.01,,,2.2707,2.6281,3.4441,,,346571.5928,346571.5928,15.0,23.0,19.0,D,607
603118.SH,603118,共进股份,深圳,通信设备,主板,SSE,20150225,H,20241231,-0.1,-0.1,10.6389,10.6389,-142538008.08,6.3061,3.4919,0.3059,1.5163,-1.5822,-1.58,-2.821,-1.5822,,,0.8627,1.3704,46.0534,1.3613,1.0687,0.9715,-146509209.92,-355906380.12,-935327493.68,(-0.9999999999999999+1.118033988749895j),-0.0064508694890625,3,20260227.0,12.53,,,1.9583,1.1778,1.1123,,,986457.3367,986457.3367,30.0,8.0,19.0,D,608
002510.SZ,2510,天汽模,天津,汽车配件,主板,SZSE,20101125,S,20241231,0.1,0.1,2.7048,2.7048,49977500.56,2.4408,1.0956,0.1031,0.1943,4.1501,4.44,2.1775,4.1501,3.037,,0.453,0.7464,58.8121,1.3182,0.7629,0.6593,-30553257.91,6820647.8754,8736990.4554,(0.05409255338945984+0j),-0.0454009485126936,3,20260227.0,8.11,86.4308,144.6474,3.294,2.9984,3.5607,0.3699,0.3699,823277.4922,814930.8732,10.0,28.0,19.0,D,609
603137.SH,603137,恒尚节能,江苏,装修装饰,主板,SSE,20230419,N,20241231,0.51,0.51,11.8041,11.8041,80285246.81,6.6162,3.1902,0.2569,2.169,7.9334,7.96,6.8229,7.9334,4.3232,,0.6134,0.6565,66.2624,1.4423,1.4028,0.5503,93912458.2,-228964904.491,-148678372.211,(-0.30636315303200756+0j),-0.164552901552327,3,20260227.0,14.63,28.6687,50.5628,2.1527,1.2394,1.4457,0.5468,0.5468,267631.4676,107871.8676,25.0,13.0,19.0,D,610
002702.SZ,2702,海欣食品,福建,食品,主板,SZSE,20121011,N,20241231,-0.0668,-0.0668,3.0706,3.0706,-43580957.06,1.9329,0.7059,0.0674,0.2053,-3.3089,-3.3,-3.9035,-3.3089,,,0.7995,1.6131,47.4082,1.3588,0.7491,0.6541,-30617451.87,943402.27,27397002.27,(-0.9999999999999998+3.852848873813304j),-0.0027082960737233,3,20260227.0,6.56,,,3.4864,2.1364,2.3755,,,364578.56,300935.9,15.0,23.0,19.0,D,611
603039.SH,603039,泛微网络,上海,软件服务,主板,SSE,20170113,H,20241231,0.78,0.78,9.0628,9.0628,166987661.58,8.2905,2.4621,0.5106,5.2592,9.5728,9.66,7.8767,9.5728,8.5928,,0.6035,0.8054,44.9327,1.4566,1.4206,1.0833,164664855.56,63474580.8682,63474580.8682,(0.06321906614238992+0j),-0.0065824869294196,3,20260227.0,47.1,59.4981,55.714,5.821,5.1125,5.3074,0.3206,0.3206,1207483.6481,1207483.6481,0.0,38.0,19.0,D,612
600960.SH,600960,渤海汽车,山东,汽车配件,主板,SSE,20040407,N,20241231,-1.3295,-1.3295,4.4475,4.4475,-1277800965.15,3.6564,2.7729,0.0921,-0.6351,-31.8311,-31.83,-32.1855,-31.8311,,,0.5637,1.1913,52.4965,1.2399,0.8386,0.7977,-1295369972.2,-339493885.97,-34658955.79,,-0.0486014215306694,3,20260227.0,6.2,,,1.5948,1.394,1.7923,,,589319.6212,589319.6212,30.0,8.0,19.0,D,613
603097.SH,603097,江苏华辰,江苏,电气设备,主板,SSE,20220512,N,20241231,0.5726,0.5726,9.8808,9.8808,86027650.29,6.3817,1.8729,0.3884,3.1204,9.3932,9.39,8.8209,9.3932,5.7604,,0.7616,1.0044,56.4527,1.4802,1.0748,0.9531,85289342.59,-138879241.8025,40483601.4275,(-0.13154449560206438+0j),0.0231678020960071,3,20260227.0,38.31,69.0658,62.489,5.8245,4.0021,3.2048,0.5198,0.5198,632701.8364,612972.1864,5.0,33.0,19.0,D,614
603315.SH,603315,福鞍股份,辽宁,环境保护,主板,SSE,20150424,N,20241231,0.2837,0.2825,3.8614,3.8614,89248162.72,5.2101,2.2375,0.1282,1.9599,5.4855,5.64,5.5922,5.4855,7.0171,,0.4363,0.6126,41.7569,1.7423,1.2345,0.9417,-5424880.33,-106843213.18,-32564048.98,(0.1013226142422119+0j),0.1016305151645302,3,20260227.0,17.7,64.7716,119.7403,3.3387,4.583,4.8018,0.469,0.469,567048.2873,567048.2873,10.0,27.0,18.5,D,615
603716.SH,603716,塞力医疗,湖北,医药商业,主板,SSE,20161031,H,20241231,-1.0887,-1.0887,9.4806,9.4806,-135080338.31,4.5122,3.2853,0.2378,0.2357,-19.5077,-23.64,-12.5937,-19.5077,,,0.5868,0.808,66.0064,1.5218,1.284,1.2147,-71658956.77,274562377.54,227908369.28,,-0.0227132158808619,3,20260227.0,22.43,,,4.4527,2.6039,3.7785,,,471476.6396,471476.6396,10.0,27.0,18.5,D,616
300745.SZ,300745,欣锐科技,深圳,汽车配件,创业板,SZSE,20180523,N,20241231,-0.74,-0.74,13.3447,13.3447,-159985695.79,13.7336,14.2026,0.2471,-1.4651,-5.1399,-5.19,-6.7287,-5.1399,,,0.5484,0.7029,46.9302,1.749,1.4816,1.2195,-210880569.95,-8729166.8,-129741012.64,,0.2562305547843548,3,20260227.0,27.66,,,2.0598,2.0727,1.7813,,,463621.4055,391000.1059,25.0,12.0,18.5,D,617
688466.SH,688466,金科环境,北京,环境保护,科创板,SSE,20200508,N,20241231,0.55,0.55,5.0123,5.0123,62252555.18,9.0566,5.0295,0.3285,2.8304,5.914,5.75,5.512,5.914,11.8778,,0.279,0.4679,49.4933,1.9996,1.8714,1.2006,77169360.02,-254092235.9504,-121911585.9804,(-0.0175474927703686+0j),0.0251776202675373,4,20260227.0,18.9,34.5653,37.3978,2.0254,3.7412,3.7341,2.1693,,230871.3473,230871.3473,20.0,17.0,18.5,D,618
002134.SZ,2134,天津普林,天津,元器件,主板,SZSE,20070516,S,20241231,0.15,0.15,4.589,4.589,30518675.42,1.9564,1.2118,0.0849,-0.2755,7.2633,7.23,6.5457,7.2633,3.9166,,0.6527,1.6899,61.2146,0.9887,0.7788,0.7256,34291043.91,-190534156.95,121259848.78,(0.16774841624228443+0j),0.321260696619825,3,20260227.0,24.34,177.2013,332.5758,11.6705,5.3188,4.5322,,,600081.0861,599709.8719,5.0,32.0,18.5,D,619
600773.SH,600773,西藏城投,西藏,区域地产,主板,SSE,19961108,H,20241231,0.01,0.01,1.2432,1.2432,-308987943.14,5.0939,2.6232,0.1367,1.2339,0.2894,0.28,-7.1261,0.2894,,,0.0934,0.1289,60.7147,1.6069,0.2961,0.1875,-293755237.96,-205806629.9679,52688997.7221,(-0.6464466094067263+0j),-0.347758990193643,3,20260227.0,14.42,1093.3867,279.3907,2.9064,11.5994,7.6378,0.0693,0.0693,1372188.2593,1372188.2593,10.0,27.0,18.5,D,620
002800.SZ,2800,天顺股份,新疆,仓储物流,主板,SZSE,20160530,N,20251231,-0.1565,-0.1565,7.4666,7.4666,-25539711.82,3.2334,0.7737,0.204,1.2556,-4.7136,-4.7,-5.0511,-4.7136,,,1.0679,1.3455,48.9635,1.6904,1.4585,1.3384,-32638781.97,84437937.29,8802847.04,,-0.0755408370855764,3,20260227.0,22.56,385.2134,,6.8459,2.2454,2.6413,0.133,0.133,343482.9192,316023.1872,10.0,27.0,18.5,D,621
300430.SZ,300430,诚益通,北京,电器仪表,创业板,SZSE,20150319,S,20241231,0.36,0.36,3.509,3.509,88687855.32,8.1747,3.3482,0.2118,3.6228,4.4094,4.41,4.0504,4.4094,9.2125,,0.2745,0.524,37.551,1.5625,1.0922,0.9668,72687685.63,120400408.7675,149814436.4175,(-0.2440710539815456+0j),-0.0969620308172358,3,20260227.0,22.28,63.0096,91.7297,2.6593,6.3494,7.6441,0.202,0.202,608348.2615,578955.1777,10.0,27.0,18.5,D,622
000801.SZ,801,四川九洲,四川,家用电器,主板,SZSE,19980506,S,20241231,0.1901,0.1901,4.0853,4.0853,125115717.82,2.9857,0.2987,0.1026,1.5622,6.4665,6.47,4.1613,6.4665,5.7654,,0.6094,0.8112,51.7046,1.5447,1.3457,1.2058,124408675.4,112426575.3489,329674627.5089,(-0.009968011888774053+0j),0.0292964318132225,4,20260227.0,17.31,90.4859,102.0363,6.1823,4.2103,4.1045,0.5814,0.5814,1759258.1578,1759258.1578,5.0,32.0,18.5,D,623
600468.SH,600468,百利电气,天津,电气设备,主板,SSE,20010615,H,20241231,-0.1006,-0.1006,1.8038,1.8038,-118160342.79,1.7652,0.2755,0.066,0.4211,-5.5069,-5.52,-5.9454,-5.5069,,,0.5087,0.7362,44.2813,1.6909,1.3997,1.2888,-159598715.68,154541470.27,131777572.59,(-0.9999999999999999+0.9598153057986839j),-0.0181487623266232,3,20260227.0,7.78,,,4.2136,4.3131,3.8979,,,846258.0797,846258.0797,10.0,27.0,18.5,D,624
300337.SZ,300337,银邦股份,江苏,铝,创业板,SZSE,20120718,S,20241231,0.0702,0.0702,6.5118,6.5118,44093556.71,2.034,0.6951,0.1074,0.2397,3.4874,3.49,2.6654,3.4874,1.0603,,1.0361,1.7588,71.6571,1.8844,1.0284,0.7979,43609871.91,-729092580.4581,183646566.3019,-0.054342812683387365,0.0958894982807541,3,20260227.0,15.47,220.4076,1046.6514,7.3581,2.3757,2.0952,0.0646,0.0646,1271534.4212,1100535.1271,10.0,27.0,18.5,D,625
688059.SH,688059,华锐精密,湖南,机械基件,科创板,SSE,20210208,H,20241231,1.73,1.73,12.1925,12.1925,104310463.33,19.6813,9.2038,0.5,8.9776,8.266,8.27,8.0613,8.266,14.091,,0.3203,0.7234,47.3502,1.8113,1.1764,1.1487,111047682.19,-87758216.4276,87408062.1524,(-0.17794084762713092+0j),-0.0256162122815405,3,20260227.0,124.0,115.9168,66.3856,6.6514,16.3339,12.2217,0.3013,0.7541,1239835.9232,1160374.2184,0.0,37.0,18.5,D,626
002350.SZ,2350,北京科锐,北京,电气设备,主板,SZSE,20100203,N,20241231,0.0743,0.0743,3.7661,3.7661,38514660.31,3.1142,1.3529,0.2212,0.808,2.3164,2.3,2.2754,2.3164,1.9435,,0.7228,1.2128,39.7278,1.6442,1.3294,0.9729,14488449.42,148598374.8737,136871582.1237,,0.0226530853527939,3,20260227.0,12.32,170.4085,100.7946,4.0479,3.2713,3.0085,0.2298,0.2298,668152.2244,653639.4123,10.0,27.0,18.5,D,627
688006.SH,688006,杭可科技,浙江,电气设备,科创板,SSE,20190722,H,20241231,0.54,0.54,4.9384,4.9384,310863339.03,8.5556,3.899,0.5,3.149,6.3466,6.35,6.0457,6.3466,10.9466,,0.2982,0.3549,47.1333,1.7924,1.1542,1.0939,285735200.24,3383244.823,3383244.823,(-0.3675444679663241+0j),-0.129231734954113,3,20260227.0,29.92,55.3474,53.7464,3.3229,6.0587,5.9587,0.6083,0.6083,1806187.0788,1806187.0788,5.0,32.0,18.5,D,628
603727.SH,603727,博迈科,天津,石油开采,主板,SSE,20161122,N,20241231,0.36,0.36,9.3719,9.3719,115389121.0,11.4403,7.5839,0.3354,2.6879,3.1255,3.12,3.5869,3.1255,3.8082,,0.5161,0.7333,40.6596,1.8378,1.7294,0.6354,117924994.39,-995731496.8334,-1077711496.8334,,0.2114518757331069,3,20260227.0,18.01,50.4624,172.3617,1.6041,1.9217,2.3015,1.3667,0.2733,507376.4179,507376.4179,25.0,12.0,18.5,D,629
003036.SZ,3036,泰坦股份,浙江,纺织机械,主板,SZSE,20210128,N,20241231,0.41,0.41,7.6753,7.6753,50800087.06,6.3204,1.9339,0.5,2.6568,6.1343,6.17,3.5111,6.1343,5.5316,,0.5467,0.7149,53.027,1.8776,1.6178,1.5892,50091159.96,-4704845.526,-2204837.526,(-0.17336021549085034+0j),0.0880183594600223,3,20260227.0,18.9,46.0543,81.8049,2.9552,2.4651,2.8034,0.6554,0.6554,408752.1087,408741.6192,20.0,17.0,18.5,D,630
600880.SH,600880,博瑞传播,四川,广告包装,主板,SSE,19951115,H,20241231,0.02,0.02,0.5292,0.4956,-3394981.2,2.7806,0.7811,0.3262,0.6529,0.6197,0.62,-0.1118,0.6197,5.4125,,0.1426,0.4993,20.7162,1.6734,1.5792,1.1829,13749001.96,-65959271.1358,14939117.4642,(-0.18350341907227397+0j),-0.0299726270697773,3,20260227.0,5.74,333.5261,435.5545,2.0648,11.5817,9.4371,0.1742,0.1742,627572.6208,627399.3205,10.0,27.0,18.5,D,631
603709.SH,603709,中源家居,浙江,家居用品,主板,SSE,20180208,N,20241231,-0.34,-0.33,12.7203,12.7203,-39253651.52,4.1899,2.4146,0.3132,0.5756,-7.4562,-7.48,-7.0122,-7.4562,,,1.1529,2.7255,62.8183,0.8641,0.5398,0.505,-39092415.61,-23536164.9,78020501.1,(-0.9999999999999999+1.2431631210161223j),0.0530155546876716,3,20260227.0,19.0,,,4.6254,1.4957,1.4963,,,239546.68,237707.613,20.0,15.0,17.5,D,632
600313.SH,600313,农发种业,北京,种植业,主板,SSE,20010119,H,20241231,0.04,0.04,5.1405,5.1405,-27516035.12,1.7649,0.3889,0.0146,0.3607,2.485,2.48,-1.4584,2.485,1.5846,,1.0998,1.5566,44.4387,2.0808,1.5338,1.0485,-13512921.23,-223592246.0392,-253622246.0392,(-0.416291594582221+0j),-0.0928972136957985,3,20260227.0,8.0,198.1563,173.6603,3.9113,1.6701,1.4943,,,929099.1752,865758.9304,20.0,15.0,17.5,D,633
000665.SZ,665,湖北广电,湖北,影视音像,主板,SZSE,19961210,S,20241231,-0.7,-0.7,1.3989,1.3989,-813347584.3,3.8704,3.9852,0.0976,-1.2154,-16.4417,-16.44,-16.8291,-16.4417,,,0.1491,0.7247,57.3692,0.3819,0.3722,0.2675,-807640432.67,438418513.52,584350649.49,,-0.10204181888176,3,20260227.0,5.5,,,1.5581,3.9316,4.414,,,625432.2223,625415.879,20.0,15.0,17.5,D,634
300483.SZ,300483,首华燃气,上海,石油开采,创业板,SZSE,20150630,N,20241231,-2.687,-2.674,5.7565,5.7565,-724861045.64,6.838,7.9733,0.0579,-2.0268,-30.4294,-30.45,-31.0247,-30.4294,,,0.1901,0.8027,58.9602,0.9541,0.9462,0.8884,-1064060524.46,1158224360.06,1459186349.03,,0.0685823173367048,3,20260227.0,17.41,,,2.13,3.9509,2.4014,,,610783.4088,610574.4888,20.0,15.0,17.5,D,635
600730.SH,600730,中国高科,北京,文教休闲,主板,SSE,19960726,H,20241231,0.083,0.083,0.2567,0.2567,9358344.91,3.0876,,0.2895,1.2394,2.7371,2.74,0.5237,2.7371,34.7249,,0.0729,0.1261,12.0614,15.8374,15.5766,15.5457,39830814.13,751710264.1621,751710264.1621,,0.1056133828698675,3,20260227.0,10.5,125.9464,728.3186,3.438,40.9049,52.6148,0.0952,0.0952,615988.8021,615988.8021,5.0,30.0,17.5,D,636
600503.SH,600503,华丽家族,上海,区域地产,主板,SSE,20020709,N,20241231,-0.0215,-0.0215,0.2202,0.2202,-38450332.43,2.2347,0.711,0.1931,0.7649,-0.9526,-0.95,-1.0642,-0.9526,,,0.0815,0.1063,17.7257,6.8048,2.2249,1.5742,-42873682.94,-494466248.63,-224466248.63,(-1+0.770663773596308j),0.4780134673012319,3,20260227.0,2.69,,,1.2126,12.2174,16.6199,,,431016.01,431016.01,20.0,15.0,17.5,D,637
688225.SH,688225,亚信安全,江苏,软件服务,科创板,SSE,20220209,H,20241231,0.0248,,8.9875,8.9875,-16256643.63,5.3853,3.9183,0.052,1.0904,0.449,0.45,-0.7611,0.449,11.5722,,0.4287,0.5508,50.7116,2.1515,2.0347,1.2922,307357590.51,-1650279673.48,-964359613.82,,0.3075772294339247,4,20260227.0,21.21,884.6346,,4.7762,2.3599,1.15,,,848421.21,848421.21,20.0,15.0,17.5,D,638
600230.SH,600230,沧州大化,河北,化工原料,主板,SSE,20000406,H,20241231,0.07,0.07,12.2501,12.2501,25799290.38,9.6247,1.3215,0.6447,6.6585,0.6949,0.7,0.6463,0.6949,,,0.8191,4.5079,27.8532,0.8453,0.6161,0.5054,7526859.57,661793242.01,446293242.01,(-0.611338962831764+0j),0.0234222399757784,3,20260227.0,24.76,369.5102,189.367,2.5474,2.0212,2.1932,0.0848,0.0848,1024967.4731,1024967.4731,20.0,15.0,17.5,D,639
688201.SH,688201,信安世纪,北京,软件服务,科创板,SSE,20210421,N,20241231,-0.1515,-0.1515,1.5783,1.5783,-50038233.34,4.0501,2.0392,0.1953,0.9108,-3.591,-3.6,-3.7577,-3.591,,,0.3229,0.6925,13.4672,3.6198,3.0117,2.8488,-51266387.63,32976272.19,32976272.19,(-0.9999999999999999+1.6875261067320575j),-0.2139651080017899,3,20260227.0,16.78,,67.1184,3.8628,10.6317,9.8193,,,532184.1032,507646.6035,5.0,30.0,17.5,D,640
603023.SH,603023,威帝股份,黑龙江,汽车配件,主板,SSE,20150527,N,20241231,0.009,0.009,0.1169,0.1169,4152803.27,1.3805,0.2413,0.1191,0.0286,0.6546,0.65,0.5377,0.6546,7.7496,,0.0778,0.0943,11.3786,7.531,6.5232,6.1594,1755571.32,27350124.96,27350124.96,,0.1134004928488849,3,20260227.0,5.32,587.3196,1341.7023,3.8567,45.5147,22.9556,,,296918.4605,296918.4605,5.0,30.0,17.5,D,641
